"site_code","tree_id","tree_core_id","year","value","detrend_value"
"P800052QURO",3,"02A",1948,"91.0","57.0"
"P800052QURO",3,"02A",1949,"159.0","98.0"
"P800052QURO",3,"02A",1950,"128.0","78.0"
"P800052QURO",3,"02A",1951,"409.0","247.0"
"P800052QURO",3,"02A",1952,"296.0","177.0"
"P800052QURO",3,"02A",1953,"334.0","197.0"
"P800052QURO",3,"02A",1954,"222.0","130.0"
"P800052QURO",3,"02A",1955,"182.0","105.0"
"P800052QURO",3,"02A",1956,"126.0","72.0"
"P800052QURO",3,"02A",1957,"124.0","71.0"
"P800052QURO",3,"02A",1958,"198.0","112.0"
"P800052QURO",3,"02A",1959,"226.0","127.0"
"P800052QURO",3,"02A",1960,"296.0","165.0"
"P800052QURO",3,"02A",1961,"280.0","156.0"
"P800052QURO",3,"02A",1962,"182.0","101.0"
"P800052QURO",3,"02A",1963,"227.0","125.0"
"P800052QURO",3,"02A",1964,"177.0","97.0"
"P800052QURO",3,"02A",1965,"221.0","121.0"
"P800052QURO",3,"02A",1966,"195.0","107.0"
"P800052QURO",3,"02A",1967,"211.0","116.0"
"P800052QURO",3,"02A",1968,"130.0","71.0"
"P800052QURO",3,"02A",1969,"254.0","139.0"
"P800052QURO",3,"02A",1970,"208.0","114.0"
"P800052QURO",3,"02A",1971,"210.0","116.0"
"P800052QURO",3,"02A",1972,"212.0","117.0"
"P800052QURO",3,"02A",1973,"122.0","67.0"
"P800052QURO",3,"02A",1974,"175.0","97.0"
"P800052QURO",3,"02A",1975,"154.0","86.0"
"P800052QURO",3,"02A",1976,"87.0","49.0"
"P800052QURO",3,"02A",1977,"177.0","99.0"
"P800052QURO",3,"02A",1978,"130.0","73.0"
"P800052QURO",3,"02A",1979,"123.0","70.0"
"P800052QURO",3,"02A",1980,"208.0","118.0"
"P800052QURO",3,"02A",1981,"200.0","114.0"
"P800052QURO",3,"02A",1982,"232.0","133.0"
"P800052QURO",3,"02A",1983,"115.0","66.0"
"P800052QURO",3,"02A",1984,"167.0","97.0"
"P800052QURO",3,"02A",1985,"199.0","116.0"
"P800052QURO",3,"02A",1986,"164.0","96.0"
"P800052QURO",3,"02A",1987,"147.0","87.0"
"P800052QURO",3,"02A",1988,"126.0","75.0"
"P800052QURO",3,"02A",1989,"130.0","77.0"
"P800052QURO",3,"02A",1990,"147.0","88.0"
"P800052QURO",3,"02A",1991,"193.0","116.0"
"P800052QURO",3,"02A",1992,"138.0","84.0"
"P800052QURO",3,"02A",1993,"134.0","82.0"
"P800052QURO",3,"02A",1994,"133.0","82.0"
"P800052QURO",3,"02A",1995,"190.0","117.0"
"P800052QURO",3,"02A",1996,"170.0","106.0"
"P800052QURO",3,"02A",1997,"202.0","126.0"
"P800052QURO",3,"02A",1998,"104.0","66.0"
"P800052QURO",3,"02A",1999,"208.0","132.0"
"P800052QURO",3,"02A",2000,"110.0","70.0"
"P800052QURO",3,"02A",2001,"177.0","114.0"
"P800052QURO",3,"02A",2002,"178.0","115.0"
"P800052QURO",3,"02A",2003,"179.0","117.0"
"P800052QURO",3,"02A",2004,"139.0","92.0"
"P800052QURO",3,"02A",2005,"175.0","116.0"
"P800052QURO",3,"02A",2006,"178.0","119.0"
"P800052QURO",3,"02A",2007,"106.0","71.0"
"P800052QURO",3,"02A",2008,"159.0","108.0"
"P800052QURO",3,"02A",2009,"245.0","168.0"
"P800052QURO",3,"02A",2010,"173.0","120.0"
"P800052QURO",3,"02A",2011,"134.0","93.0"
"P800052QURO",3,"02A",2012,"90.0","63.0"
"P800052QURO",3,"02A",2013,"112.0","80.0"
"P800052QURO",3,"02A",2014,"90.0","64.0"
"P800052QURO",3,"02A",2015,"126.0","91.0"
"P800052QURO",3,"02A",2016,"108.0","79.0"
"P800052QURO",3,"02A",2017,"90.0","66.0"
"P800052QURO",3,"02A",2018,"120.0","89.0"
"P800052QURO",3,"02A",2019,"128.0","96.0"
"P800052QURO",3,"02A",2020,"184.0","139.0"
"P800052QURO",3,"02A",2021,"162.0","124.0"
"P800052QURO",4,"02B",1812,"NULL","NULL"
"P800052QURO",4,"02B",1813,"NULL","NULL"
"P800052QURO",4,"02B",1814,"NULL","NULL"
"P800052QURO",4,"02B",1815,"NULL","NULL"
"P800052QURO",4,"02B",1816,"NULL","NULL"
"P800052QURO",4,"02B",1817,"NULL","NULL"
"P800052QURO",4,"02B",1818,"NULL","NULL"
"P800052QURO",4,"02B",1819,"NULL","NULL"
"P800052QURO",4,"02B",1820,"NULL","NULL"
"P800052QURO",4,"02B",1821,"NULL","NULL"
"P800052QURO",4,"02B",1822,"NULL","NULL"
"P800052QURO",4,"02B",1823,"NULL","NULL"
"P800052QURO",4,"02B",1824,"NULL","NULL"
"P800052QURO",4,"02B",1825,"NULL","NULL"
"P800052QURO",4,"02B",1826,"NULL","NULL"
"P800052QURO",4,"02B",1827,"NULL","NULL"
"P800052QURO",4,"02B",1828,"NULL","NULL"
"P800052QURO",4,"02B",1829,"NULL","NULL"
"P800052QURO",4,"02B",1830,"NULL","NULL"
"P800052QURO",4,"02B",1831,"NULL","NULL"
"P800052QURO",4,"02B",1832,"NULL","NULL"
"P800052QURO",4,"02B",1833,"NULL","NULL"
"P800052QURO",4,"02B",1834,"NULL","NULL"
"P800052QURO",4,"02B",1835,"NULL","NULL"
"P800052QURO",4,"02B",1836,"NULL","NULL"
"P800052QURO",4,"02B",1837,"NULL","NULL"
"P800052QURO",4,"02B",1838,"NULL","NULL"
"P800052QURO",4,"02B",1839,"NULL","NULL"
"P800052QURO",4,"02B",1840,"NULL","NULL"
"P800052QURO",4,"02B",1841,"NULL","NULL"
"P800052QURO",4,"02B",1842,"NULL","NULL"
"P800052QURO",4,"02B",1843,"NULL","NULL"
"P800052QURO",4,"02B",1844,"NULL","NULL"
"P800052QURO",4,"02B",1845,"NULL","NULL"
"P800052QURO",4,"02B",1846,"NULL","NULL"
"P800052QURO",4,"02B",1847,"NULL","NULL"
"P800052QURO",4,"02B",1848,"NULL","NULL"
"P800052QURO",4,"02B",1849,"NULL","NULL"
"P800052QURO",4,"02B",1850,"NULL","NULL"
"P800052QURO",4,"02B",1851,"NULL","NULL"
"P800052QURO",4,"02B",1852,"NULL","NULL"
"P800052QURO",4,"02B",1853,"NULL","NULL"
"P800052QURO",4,"02B",1854,"NULL","NULL"
"P800052QURO",4,"02B",1855,"NULL","NULL"
"P800052QURO",4,"02B",1856,"NULL","NULL"
"P800052QURO",4,"02B",1857,"NULL","NULL"
"P800052QURO",4,"02B",1858,"NULL","NULL"
"P800052QURO",4,"02B",1859,"NULL","NULL"
"P800052QURO",4,"02B",1860,"NULL","NULL"
"P800052QURO",4,"02B",1861,"NULL","NULL"
"P800052QURO",4,"02B",1862,"NULL","NULL"
"P800052QURO",4,"02B",1863,"NULL","NULL"
"P800052QURO",4,"02B",1864,"NULL","NULL"
"P800052QURO",4,"02B",1865,"NULL","NULL"
"P800052QURO",4,"02B",1866,"NULL","NULL"
"P800052QURO",4,"02B",1867,"NULL","NULL"
"P800052QURO",4,"02B",1868,"NULL","NULL"
"P800052QURO",4,"02B",1869,"NULL","NULL"
"P800052QURO",4,"02B",1870,"NULL","NULL"
"P800052QURO",4,"02B",1871,"NULL","NULL"
"P800052QURO",4,"02B",1872,"NULL","NULL"
"P800052QURO",4,"02B",1873,"NULL","NULL"
"P800052QURO",4,"02B",1874,"NULL","NULL"
"P800052QURO",4,"02B",1875,"NULL","NULL"
"P800052QURO",4,"02B",1876,"NULL","NULL"
"P800052QURO",4,"02B",1877,"NULL","NULL"
"P800052QURO",4,"02B",1878,"NULL","NULL"
"P800052QURO",4,"02B",1879,"NULL","NULL"
"P800052QURO",4,"02B",1880,"NULL","NULL"
"P800052QURO",4,"02B",1881,"NULL","NULL"
"P800052QURO",4,"02B",1882,"NULL","NULL"
"P800052QURO",4,"02B",1883,"NULL","NULL"
"P800052QURO",4,"02B",1884,"NULL","NULL"
"P800052QURO",4,"02B",1885,"NULL","NULL"
"P800052QURO",4,"02B",1886,"NULL","NULL"
"P800052QURO",4,"02B",1887,"NULL","NULL"
"P800052QURO",4,"02B",1888,"NULL","NULL"
"P800052QURO",4,"02B",1889,"NULL","NULL"
"P800052QURO",4,"02B",1890,"NULL","NULL"
"P800052QURO",4,"02B",1891,"NULL","NULL"
"P800052QURO",4,"02B",1892,"NULL","NULL"
"P800052QURO",4,"02B",1893,"NULL","NULL"
"P800052QURO",4,"02B",1894,"NULL","NULL"
"P800052QURO",4,"02B",1895,"NULL","NULL"
"P800052QURO",4,"02B",1896,"NULL","NULL"
"P800052QURO",4,"02B",1897,"NULL","NULL"
"P800052QURO",4,"02B",1898,"152.0","115.0"
"P800052QURO",4,"02B",1899,"103.0","78.0"
"P800052QURO",4,"02B",1900,"116.0","89.0"
"P800052QURO",4,"02B",1901,"113.0","87.0"
"P800052QURO",4,"02B",1902,"141.0","109.0"
"P800052QURO",4,"02B",1903,"122.0","95.0"
"P800052QURO",4,"02B",1904,"98.0","77.0"
"P800052QURO",4,"02B",1905,"70.0","55.0"
"P800052QURO",4,"02B",1906,"173.0","137.0"
"P800052QURO",4,"02B",1907,"170.0","136.0"
"P800052QURO",4,"02B",1908,"198.0","159.0"
"P800052QURO",4,"02B",1909,"184.0","149.0"
"P800052QURO",4,"02B",1910,"191.0","156.0"
"P800052QURO",4,"02B",1911,"146.0","120.0"
"P800052QURO",4,"02B",1912,"193.0","160.0"
"P800052QURO",4,"02B",1913,"115.0","96.0"
"P800052QURO",4,"02B",1914,"138.0","116.0"
"P800052QURO",4,"02B",1915,"123.0","104.0"
"P800052QURO",4,"02B",1916,"173.0","147.0"
"P800052QURO",4,"02B",1917,"93.0","80.0"
"P800052QURO",4,"02B",1918,"97.0","84.0"
"P800052QURO",4,"02B",1919,"172.0","149.0"
"P800052QURO",4,"02B",1920,"121.0","105.0"
"P800052QURO",4,"02B",1921,"69.0","60.0"
"P800052QURO",4,"02B",1922,"53.0","47.0"
"P800052QURO",4,"02B",1923,"69.0","61.0"
"P800052QURO",4,"02B",1924,"59.0","52.0"
"P800052QURO",4,"02B",1925,"52.0","46.0"
"P800052QURO",4,"02B",1926,"89.0","78.0"
"P800052QURO",4,"02B",1927,"69.0","61.0"
"P800052QURO",4,"02B",1928,"45.0","39.0"
"P800052QURO",4,"02B",1929,"34.0","30.0"
"P800052QURO",4,"02B",1930,"34.0","30.0"
"P800052QURO",4,"02B",1931,"63.0","54.0"
"P800052QURO",4,"02B",1932,"49.0","42.0"
"P800052QURO",4,"02B",1933,"74.0","63.0"
"P800052QURO",4,"02B",1934,"62.0","52.0"
"P800052QURO",4,"02B",1935,"124.0","104.0"
"P800052QURO",4,"02B",1936,"209.0","173.0"
"P800052QURO",4,"02B",1937,"236.0","193.0"
"P800052QURO",4,"02B",1938,"233.0","189.0"
"P800052QURO",4,"02B",1939,"203.0","163.0"
"P800052QURO",4,"02B",1940,"86.0","68.0"
"P800052QURO",4,"02B",1941,"83.0","65.0"
"P800052QURO",4,"02B",1942,"84.0","65.0"
"P800052QURO",4,"02B",1943,"114.0","87.0"
"P800052QURO",4,"02B",1944,"97.0","74.0"
"P800052QURO",4,"02B",1945,"176.0","132.0"
"P800052QURO",4,"02B",1946,"186.0","138.0"
"P800052QURO",4,"02B",1947,"168.0","123.0"
"P800052QURO",4,"02B",1948,"116.0","84.0"
"P800052QURO",4,"02B",1949,"128.0","92.0"
"P800052QURO",4,"02B",1950,"80.0","57.0"
"P800052QURO",4,"02B",1951,"196.0","137.0"
"P800052QURO",4,"02B",1952,"175.0","121.0"
"P800052QURO",4,"02B",1953,"184.0","126.0"
"P800052QURO",4,"02B",1954,"158.0","107.0"
"P800052QURO",4,"02B",1955,"134.0","90.0"
"P800052QURO",4,"02B",1956,"76.0","51.0"
"P800052QURO",4,"02B",1957,"105.0","69.0"
"P800052QURO",4,"02B",1958,"178.0","116.0"
"P800052QURO",4,"02B",1959,"202.0","131.0"
"P800052QURO",4,"02B",1960,"228.0","146.0"
"P800052QURO",4,"02B",1961,"215.0","137.0"
"P800052QURO",4,"02B",1962,"132.0","83.0"
"P800052QURO",4,"02B",1963,"144.0","90.0"
"P800052QURO",4,"02B",1964,"122.0","76.0"
"P800052QURO",4,"02B",1965,"172.0","106.0"
"P800052QURO",4,"02B",1966,"166.0","102.0"
"P800052QURO",4,"02B",1967,"223.0","136.0"
"P800052QURO",4,"02B",1968,"121.0","73.0"
"P800052QURO",4,"02B",1969,"198.0","120.0"
"P800052QURO",4,"02B",1970,"126.0","76.0"
"P800052QURO",4,"02B",1971,"147.0","88.0"
"P800052QURO",4,"02B",1972,"176.0","105.0"
"P800052QURO",4,"02B",1973,"111.0","66.0"
"P800052QURO",4,"02B",1974,"167.0","99.0"
"P800052QURO",4,"02B",1975,"165.0","97.0"
"P800052QURO",4,"02B",1976,"97.0","57.0"
"P800052QURO",4,"02B",1977,"134.0","78.0"
"P800052QURO",4,"02B",1978,"116.0","68.0"
"P800052QURO",4,"02B",1979,"125.0","73.0"
"P800052QURO",4,"02B",1980,"236.0","137.0"
"P800052QURO",4,"02B",1981,"244.0","142.0"
"P800052QURO",4,"02B",1982,"316.0","184.0"
"P800052QURO",4,"02B",1983,"175.0","102.0"
"P800052QURO",4,"02B",1984,"213.0","124.0"
"P800052QURO",4,"02B",1985,"257.0","150.0"
"P800052QURO",4,"02B",1986,"242.0","142.0"
"P800052QURO",4,"02B",1987,"187.0","110.0"
"P800052QURO",4,"02B",1988,"169.0","100.0"
"P800052QURO",4,"02B",1989,"172.0","102.0"
"P800052QURO",4,"02B",1990,"175.0","104.0"
"P800052QURO",4,"02B",1991,"240.0","144.0"
"P800052QURO",4,"02B",1992,"155.0","94.0"
"P800052QURO",4,"02B",1993,"148.0","90.0"
"P800052QURO",4,"02B",1994,"148.0","91.0"
"P800052QURO",4,"02B",1995,"148.0","92.0"
"P800052QURO",4,"02B",1996,"177.0","110.0"
"P800052QURO",4,"02B",1997,"149.0","94.0"
"P800052QURO",4,"02B",1998,"97.0","62.0"
"P800052QURO",4,"02B",1999,"157.0","101.0"
"P800052QURO",4,"02B",2000,"101.0","65.0"
"P800052QURO",4,"02B",2001,"155.0","101.0"
"P800052QURO",4,"02B",2002,"165.0","109.0"
"P800052QURO",4,"02B",2003,"142.0","95.0"
"P800052QURO",4,"02B",2004,"128.0","87.0"
"P800052QURO",4,"02B",2005,"157.0","107.0"
"P800052QURO",4,"02B",2006,"152.0","105.0"
"P800052QURO",4,"02B",2007,"84.0","59.0"
"P800052QURO",4,"02B",2008,"128.0","91.0"
"P800052QURO",4,"02B",2009,"198.0","142.0"
"P800052QURO",4,"02B",2010,"151.0","110.0"
"P800052QURO",4,"02B",2011,"120.0","88.0"
"P800052QURO",4,"02B",2012,"96.0","71.0"
"P800052QURO",4,"02B",2013,"138.0","104.0"
"P800052QURO",4,"02B",2014,"99.0","75.0"
"P800052QURO",4,"02B",2015,"119.0","92.0"
"P800052QURO",4,"02B",2016,"88.0","69.0"
"P800052QURO",4,"02B",2017,"92.0","73.0"
"P800052QURO",4,"02B",2018,"145.0","116.0"
"P800052QURO",4,"02B",2019,"113.0","92.0"
"P800052QURO",4,"02B",2020,"136.0","112.0"
"P800052QURO",4,"02B",2021,"162.0","136.0"
"P800052QURO",5,"03A",1812,"NULL","NULL"
"P800052QURO",5,"03A",1813,"NULL","NULL"
"P800052QURO",5,"03A",1814,"NULL","NULL"
"P800052QURO",5,"03A",1815,"NULL","NULL"
"P800052QURO",5,"03A",1816,"NULL","NULL"
"P800052QURO",5,"03A",1817,"NULL","NULL"
"P800052QURO",5,"03A",1818,"NULL","NULL"
"P800052QURO",5,"03A",1819,"NULL","NULL"
"P800052QURO",5,"03A",1820,"NULL","NULL"
"P800052QURO",5,"03A",1821,"NULL","NULL"
"P800052QURO",5,"03A",1822,"NULL","NULL"
"P800052QURO",5,"03A",1823,"NULL","NULL"
"P800052QURO",5,"03A",1824,"NULL","NULL"
"P800052QURO",5,"03A",1825,"NULL","NULL"
"P800052QURO",5,"03A",1826,"NULL","NULL"
"P800052QURO",5,"03A",1827,"NULL","NULL"
"P800052QURO",5,"03A",1828,"NULL","NULL"
"P800052QURO",5,"03A",1829,"NULL","NULL"
"P800052QURO",5,"03A",1830,"NULL","NULL"
"P800052QURO",5,"03A",1831,"NULL","NULL"
"P800052QURO",5,"03A",1832,"NULL","NULL"
"P800052QURO",5,"03A",1833,"NULL","NULL"
"P800052QURO",5,"03A",1834,"NULL","NULL"
"P800052QURO",5,"03A",1835,"NULL","NULL"
"P800052QURO",5,"03A",1836,"NULL","NULL"
"P800052QURO",5,"03A",1837,"NULL","NULL"
"P800052QURO",5,"03A",1838,"NULL","NULL"
"P800052QURO",5,"03A",1839,"NULL","NULL"
"P800052QURO",5,"03A",1840,"NULL","NULL"
"P800052QURO",5,"03A",1841,"NULL","NULL"
"P800052QURO",5,"03A",1842,"NULL","NULL"
"P800052QURO",5,"03A",1843,"NULL","NULL"
"P800052QURO",5,"03A",1844,"NULL","NULL"
"P800052QURO",5,"03A",1845,"NULL","NULL"
"P800052QURO",5,"03A",1846,"NULL","NULL"
"P800052QURO",5,"03A",1847,"NULL","NULL"
"P800052QURO",5,"03A",1848,"NULL","NULL"
"P800052QURO",5,"03A",1849,"NULL","NULL"
"P800052QURO",5,"03A",1850,"NULL","NULL"
"P800052QURO",5,"03A",1851,"NULL","NULL"
"P800052QURO",5,"03A",1852,"NULL","NULL"
"P800052QURO",5,"03A",1853,"NULL","NULL"
"P800052QURO",5,"03A",1854,"NULL","NULL"
"P800052QURO",5,"03A",1855,"NULL","NULL"
"P800052QURO",5,"03A",1856,"NULL","NULL"
"P800052QURO",5,"03A",1857,"NULL","NULL"
"P800052QURO",5,"03A",1858,"NULL","NULL"
"P800052QURO",5,"03A",1859,"NULL","NULL"
"P800052QURO",5,"03A",1860,"NULL","NULL"
"P800052QURO",5,"03A",1861,"NULL","NULL"
"P800052QURO",5,"03A",1862,"NULL","NULL"
"P800052QURO",5,"03A",1863,"NULL","NULL"
"P800052QURO",5,"03A",1864,"NULL","NULL"
"P800052QURO",5,"03A",1865,"NULL","NULL"
"P800052QURO",5,"03A",1866,"NULL","NULL"
"P800052QURO",5,"03A",1867,"NULL","NULL"
"P800052QURO",5,"03A",1868,"NULL","NULL"
"P800052QURO",5,"03A",1869,"NULL","NULL"
"P800052QURO",5,"03A",1870,"NULL","NULL"
"P800052QURO",5,"03A",1871,"NULL","NULL"
"P800052QURO",5,"03A",1872,"NULL","NULL"
"P800052QURO",5,"03A",1873,"NULL","NULL"
"P800052QURO",5,"03A",1874,"NULL","NULL"
"P800052QURO",5,"03A",1875,"NULL","NULL"
"P800052QURO",5,"03A",1876,"NULL","NULL"
"P800052QURO",5,"03A",1877,"NULL","NULL"
"P800052QURO",5,"03A",1878,"NULL","NULL"
"P800052QURO",5,"03A",1879,"NULL","NULL"
"P800052QURO",5,"03A",1880,"NULL","NULL"
"P800052QURO",5,"03A",1881,"NULL","NULL"
"P800052QURO",5,"03A",1882,"NULL","NULL"
"P800052QURO",5,"03A",1883,"NULL","NULL"
"P800052QURO",5,"03A",1884,"NULL","NULL"
"P800052QURO",5,"03A",1885,"NULL","NULL"
"P800052QURO",5,"03A",1886,"NULL","NULL"
"P800052QURO",5,"03A",1887,"NULL","NULL"
"P800052QURO",5,"03A",1888,"NULL","NULL"
"P800052QURO",5,"03A",1889,"NULL","NULL"
"P800052QURO",5,"03A",1890,"NULL","NULL"
"P800052QURO",5,"03A",1891,"NULL","NULL"
"P800052QURO",5,"03A",1892,"NULL","NULL"
"P800052QURO",5,"03A",1893,"NULL","NULL"
"P800052QURO",5,"03A",1894,"NULL","NULL"
"P800052QURO",5,"03A",1895,"NULL","NULL"
"P800052QURO",5,"03A",1896,"NULL","NULL"
"P800052QURO",5,"03A",1897,"NULL","NULL"
"P800052QURO",5,"03A",1898,"NULL","NULL"
"P800052QURO",5,"03A",1899,"NULL","NULL"
"P800052QURO",5,"03A",1900,"NULL","NULL"
"P800052QURO",5,"03A",1901,"NULL","NULL"
"P800052QURO",5,"03A",1902,"NULL","NULL"
"P800052QURO",5,"03A",1903,"NULL","NULL"
"P800052QURO",5,"03A",1904,"NULL","NULL"
"P800052QURO",5,"03A",1905,"NULL","NULL"
"P800052QURO",5,"03A",1906,"NULL","NULL"
"P800052QURO",5,"03A",1907,"NULL","NULL"
"P800052QURO",5,"03A",1908,"NULL","NULL"
"P800052QURO",5,"03A",1909,"NULL","NULL"
"P800052QURO",5,"03A",1910,"NULL","NULL"
"P800052QURO",5,"03A",1911,"NULL","NULL"
"P800052QURO",5,"03A",1912,"NULL","NULL"
"P800052QURO",5,"03A",1913,"NULL","NULL"
"P800052QURO",5,"03A",1914,"NULL","NULL"
"P800052QURO",5,"03A",1915,"NULL","NULL"
"P800052QURO",5,"03A",1916,"NULL","NULL"
"P800052QURO",5,"03A",1917,"NULL","NULL"
"P800052QURO",5,"03A",1918,"NULL","NULL"
"P800052QURO",5,"03A",1919,"NULL","NULL"
"P800052QURO",5,"03A",1920,"NULL","NULL"
"P800052QURO",5,"03A",1921,"NULL","NULL"
"P800052QURO",5,"03A",1922,"NULL","NULL"
"P800052QURO",5,"03A",1923,"204.0","199.0"
"P800052QURO",5,"03A",1924,"161.0","151.0"
"P800052QURO",5,"03A",1925,"109.0","98.0"
"P800052QURO",5,"03A",1926,"204.0","177.0"
"P800052QURO",5,"03A",1927,"118.0","99.0"
"P800052QURO",5,"03A",1928,"77.0","62.0"
"P800052QURO",5,"03A",1929,"55.0","43.0"
"P800052QURO",5,"03A",1930,"74.0","56.0"
"P800052QURO",5,"03A",1931,"97.0","71.0"
"P800052QURO",5,"03A",1932,"138.0","97.0"
"P800052QURO",5,"03A",1933,"108.0","74.0"
"P800052QURO",5,"03A",1934,"82.0","54.0"
"P800052QURO",5,"03A",1935,"110.0","70.0"
"P800052QURO",5,"03A",1936,"154.0","95.0"
"P800052QURO",5,"03A",1937,"166.0","100.0"
"P800052QURO",5,"03A",1938,"141.0","82.0"
"P800052QURO",5,"03A",1939,"186.0","105.0"
"P800052QURO",5,"03A",1940,"87.0","48.0"
"P800052QURO",5,"03A",1941,"116.0","62.0"
"P800052QURO",5,"03A",1942,"116.0","60.0"
"P800052QURO",5,"03A",1943,"120.0","60.0"
"P800052QURO",5,"03A",1944,"123.0","60.0"
"P800052QURO",5,"03A",1945,"341.0","163.0"
"P800052QURO",5,"03A",1946,"333.0","155.0"
"P800052QURO",5,"03A",1947,"214.0","97.0"
"P800052QURO",5,"03A",1948,"158.0","70.0"
"P800052QURO",5,"03A",1949,"273.0","119.0"
"P800052QURO",5,"03A",1950,"304.0","130.0"
"P800052QURO",5,"03A",1951,"529.0","223.0"
"P800052QURO",5,"03A",1952,"359.0","149.0"
"P800052QURO",5,"03A",1953,"291.0","119.0"
"P800052QURO",5,"03A",1954,"278.0","113.0"
"P800052QURO",5,"03A",1955,"243.0","97.0"
"P800052QURO",5,"03A",1956,"140.0","55.0"
"P800052QURO",5,"03A",1957,"166.0","65.0"
"P800052QURO",5,"03A",1958,"136.0","53.0"
"P800052QURO",5,"03A",1959,"168.0","65.0"
"P800052QURO",5,"03A",1960,"356.0","137.0"
"P800052QURO",5,"03A",1961,"406.0","156.0"
"P800052QURO",5,"03A",1962,"293.0","112.0"
"P800052QURO",5,"03A",1963,"372.0","142.0"
"P800052QURO",5,"03A",1964,"236.0","90.0"
"P800052QURO",5,"03A",1965,"279.0","106.0"
"P800052QURO",5,"03A",1966,"329.0","125.0"
"P800052QURO",5,"03A",1967,"302.0","115.0"
"P800052QURO",5,"03A",1968,"188.0","72.0"
"P800052QURO",5,"03A",1969,"262.0","101.0"
"P800052QURO",5,"03A",1970,"216.0","83.0"
"P800052QURO",5,"03A",1971,"192.0","74.0"
"P800052QURO",5,"03A",1972,"260.0","101.0"
"P800052QURO",5,"03A",1973,"190.0","74.0"
"P800052QURO",5,"03A",1974,"189.0","75.0"
"P800052QURO",5,"03A",1975,"174.0","69.0"
"P800052QURO",5,"03A",1976,"144.0","58.0"
"P800052QURO",5,"03A",1977,"171.0","69.0"
"P800052QURO",5,"03A",1978,"148.0","60.0"
"P800052QURO",5,"03A",1979,"150.0","62.0"
"P800052QURO",5,"03A",1980,"344.0","143.0"
"P800052QURO",5,"03A",1981,"386.0","162.0"
"P800052QURO",5,"03A",1982,"452.0","192.0"
"P800052QURO",5,"03A",1983,"241.0","104.0"
"P800052QURO",5,"03A",1984,"258.0","113.0"
"P800052QURO",5,"03A",1985,"285.0","127.0"
"P800052QURO",5,"03A",1986,"269.0","122.0"
"P800052QURO",5,"03A",1987,"275.0","128.0"
"P800052QURO",5,"03A",1988,"228.0","108.0"
"P800052QURO",5,"03A",1989,"245.0","119.0"
"P800052QURO",5,"03A",1990,"233.0","117.0"
"P800052QURO",5,"03A",1991,"302.0","155.0"
"P800052QURO",5,"03A",1992,"194.0","103.0"
"P800052QURO",5,"03A",1993,"146.0","80.0"
"P800052QURO",5,"03A",1994,"179.0","102.0"
"P800052QURO",5,"03A",1995,"172.0","101.0"
"P800052QURO",5,"03A",1996,"124.0","76.0"
"P800052QURO",5,"03A",1997,"151.0","96.0"
"P800052QURO",5,"03A",1998,"80.0","53.0"
"P800052QURO",5,"03A",1999,"142.0","98.0"
"P800052QURO",5,"03A",2000,"82.0","59.0"
"P800052QURO",5,"03A",2001,"83.0","63.0"
"P800052QURO",5,"03A",2002,"93.0","74.0"
"P800052QURO",5,"03A",2003,"75.0","63.0"
"P800052QURO",5,"03A",2004,"73.0","65.0"
"P800052QURO",5,"03A",2005,"58.0","54.0"
"P800052QURO",5,"03A",2006,"70.0","69.0"
"P800052QURO",5,"03A",2007,"54.0","57.0"
"P800052QURO",5,"03A",2008,"76.0","85.0"
"P800052QURO",5,"03A",2009,"91.0","109.0"
"P800052QURO",5,"03A",2010,"83.0","106.0"
"P800052QURO",5,"03A",2011,"79.0","109.0"
"P800052QURO",5,"03A",2012,"50.0","74.0"
"P800052QURO",5,"03A",2013,"84.0","136.0"
"P800052QURO",5,"03A",2014,"62.0","110.0"
"P800052QURO",5,"03A",2015,"60.0","117.0"
"P800052QURO",5,"03A",2016,"51.0","111.0"
"P800052QURO",5,"03A",2017,"59.0","146.0"
"P800052QURO",5,"03A",2018,"50.0","142.0"
"P800052QURO",5,"03A",2019,"58.0","194.0"
"P800052QURO",5,"03A",2020,"32.0","130.0"
"P800052QURO",5,"03A",2021,"NULL","NULL"
"P800052QURO",6,"03B",1812,"NULL","NULL"
"P800052QURO",6,"03B",1813,"NULL","NULL"
"P800052QURO",6,"03B",1814,"NULL","NULL"
"P800052QURO",6,"03B",1815,"NULL","NULL"
"P800052QURO",6,"03B",1816,"NULL","NULL"
"P800052QURO",6,"03B",1817,"NULL","NULL"
"P800052QURO",6,"03B",1818,"NULL","NULL"
"P800052QURO",6,"03B",1819,"NULL","NULL"
"P800052QURO",6,"03B",1820,"NULL","NULL"
"P800052QURO",6,"03B",1821,"NULL","NULL"
"P800052QURO",6,"03B",1822,"NULL","NULL"
"P800052QURO",6,"03B",1823,"NULL","NULL"
"P800052QURO",6,"03B",1824,"NULL","NULL"
"P800052QURO",6,"03B",1825,"NULL","NULL"
"P800052QURO",6,"03B",1826,"NULL","NULL"
"P800052QURO",6,"03B",1827,"NULL","NULL"
"P800052QURO",6,"03B",1828,"NULL","NULL"
"P800052QURO",6,"03B",1829,"NULL","NULL"
"P800052QURO",6,"03B",1830,"NULL","NULL"
"P800052QURO",6,"03B",1831,"NULL","NULL"
"P800052QURO",6,"03B",1832,"NULL","NULL"
"P800052QURO",6,"03B",1833,"NULL","NULL"
"P800052QURO",6,"03B",1834,"NULL","NULL"
